sæyþ,n,sea-wave,sea-wave,not_edited
sæþeof,n,pirate,pirate,not_edited
ta,n,toe,toe,not_edited
tacan,v,to take,to take,not_edited
tacn,n," token, credential","token, credential",edited
tacnian,v," to mark, make a mark upon something","to mark, make a mark upon something",edited
tacnung,n," an indication, sign, signification","an indication, sign, signification",edited
tacor,n," husband's brother, brother-in-law","husband's brother, brother-in-law",edited
talente,n," talent [money, weight]","talent [money, weight]",edited
talian,v," to suppose, consider, reckon, account","to suppose, consider, reckon, account",edited
talu,n," account, reckoning","account, reckoning",edited
tam,adj,tame,tame,not_edited
tan,n," twig, branch","twig, branch",edited
tannere,n,one who tans hides; tanner,one who tans hides; tanner,not_edited
tannian,v,to tan [hides],to tan [hides],not_edited
tapor,n,taper,taper,not_edited
targa,n," a light shield, a targe","a light shield, a targe",edited
tawian,v," to prepare, make ready","to prepare, make ready",edited
teag,n," cord, band; thong; fetter","cord, band; thong; fetter",edited
tealtrian,v," to shake, stagger, be unsteady, be uncertain, vacillate","to shake, stagger, be unsteady, be uncertain, vacillate",edited
team,n,childbirth,childbirth,not_edited
tear,n,tear (drop of liquid from the tear duct),tear (drop of liquid from the tear duct),not_edited
teld,n,tent,tent,not_edited
telg,n,dye,dye,not_edited
telga,n," a branch, bough","a branch, bough",edited
tellan,v," to count, calculate","to count, calculate",edited
temesian,v,to sift,to sift,not_edited
temian,v,to tame,to tame,not_edited
tempel,n,temple,temple,not_edited
tendan,v,to kindle,to kindle,not_edited
teon,v," to drag, draw, pull","to drag, draw, pull",edited
teond,n,one who draws or pulls,one who draws or pulls,not_edited
teorian,v," to tire (intransitory), faint, fail, cease","to tire (intransitory), faint, fail, cease",edited
teors,n,penis,penis,not_edited
teran,v,to tear,to tear,not_edited
termen,n," a term, fixed date, end","a term, fixed date, end",edited
teru,n," tar, resin","tar, resin",edited
ticcen,n,a young goat; kid,a young goat; kid,not_edited
tid,n," time as a defined period or span, particularly:",time as a defined period or span,edited
tidwritere,n," chronicler, annalist","chronicler, annalist",edited
tiegan,vt,to tie,to tie,not_edited
tieman,v,to give birth,to give birth,not_edited
tienfeald,adj,tenfold,tenfold,not_edited
tieran,v,(of eyes) to tear or water,(of eyes) to tear or water,not_edited
tiergan,v," to worry, exasperate","to worry, exasperate",edited
tife,n,a female dog; a bitch,a female dog; a bitch,not_edited
tigele,n,tile,tile,not_edited
tiger,n,tiger,tiger,not_edited
til,adj," good (morally good; competent; useful, etc.)","good (morally good; competent; useful, etc.)",edited
tilian,v,to obtain,to obtain,not_edited
tima,n,a time,a time,not_edited
timber,n,timber,timber,not_edited
timbrian,v,to build,to build,not_edited
timbrung,n,building,building,not_edited
timpana,n," a small drum, tabor, timbrel, tabret","a small drum, tabor, timbrel, tabret",edited
tin,n,tin,tin,not_edited
tinclian,v,to tickle,to tickle,not_edited
tind,n,a point or prong on a weapon or implement; a tine,a point or prong on a weapon or implement; a tine,not_edited
tinen,adj," tin, tinnen","tin, tinnen",edited
tintregian,v," to torment, torture, afflict","to torment, torture, afflict",edited
tir,n,fame; glory; honour,fame; glory; honour,not_edited
titt,n," tit, teat, breast","tit, teat, breast",edited
tiwesdæg,n,Tuesday,Tuesday,not_edited
toberstan,v,to burst asunder,to burst asunder,not_edited
tobrecan,v," to break asunder or into pieces, break apart, break in two, overthrow, ruin, crush, destroy","to break asunder or into pieces, break apart, break in two, overthrow, ruin, crush, destroy",edited
tocnyssan,v," to crush to pieces, smash, shatter","to crush to pieces, smash, shatter",edited
tocweþan,v,to forbid,to forbid,not_edited
tocyme,n," arrival, approach","arrival, approach",edited
tocyrran,v,to turn in different directions; to part,to turn in different directions; to part,not_edited
todreosan,v,to fall to pieces,to fall to pieces,not_edited
todrifan,v," to drive apart, scatter, dispel","to drive apart, scatter, dispel",edited
todælan,v," to divide, separate, distribute, disperse","to divide, separate, distribute, disperse",edited
tofaran,v,to go in different directions,to go in different directions,not_edited
tofeallan,v," to fall to pieces; fall apart; fall asunder or into bits, fall away, fall down, collapse","to fall to pieces; fall apart; fall asunder or into bits, fall away, fall down, collapse",edited
toferan,v," to go in different directions, go off separately","to go in different directions, go off separately",edited
toflowan,v," to flow in different directions, melt away","to flow in different directions, melt away",edited
togan,v," to go in different directions, part, separate; go asunder","to go in different directions, part, separate; go asunder",edited
togang,n," access, approach","access, approach",edited
togecorennes,n,adoption,adoption,not_edited
togeiecendlic,adj," adjectival, adjective","adjectival, adjective",edited
togeotan,v," to diffuse, spread","to diffuse, spread",edited
togesceadan,v," to expound, interpret","to expound, interpret",edited
togian,v,to tow,to tow,not_edited
togotennes,n," diffusion, spreading, effusion","diffusion, spreading, effusion",edited
toh,adj,tough,tough,not_edited
toheawan,v,to hew or cut to pieces; hew asunder,to hew or cut to pieces; hew asunder,not_edited
tohladan,v," to disband, disperse","to disband, disperse",edited
tohopa,n,hope,hope,not_edited
tohreran,v,to shake apart,to shake apart,not_edited
tohweorfan,v,to go in different directions,to go in different directions,not_edited
tohyht,n,hope,hope,not_edited
toiecan,v,to add to,to add to,not_edited
toiecnes,n," increase, augmentation","increase, augmentation",edited
tol,n," tool, implement, instrument","tool, implement, instrument",edited
tolicgan,vi,to lie or run in different directions,to lie or run in different directions,not_edited
toliesan,v,to release from a bond or bonds,to release from a bond or bonds,not_edited
toll,n," tax, toll, fare","tax, toll, fare",edited
tolucan,v,to pull or wrench asunder; to dislocate,to pull or wrench asunder; to dislocate,not_edited
tolætan,v,to let go in different directions,to let go in different directions,not_edited
tom,adj,empty,empty,not_edited
tomearcian,v,to distinguish,to distinguish,not_edited
tomearcodnes,n,a description,a description,not_edited
tonama,n," a surname, cognomen","a surname, cognomen",edited
tonemnan,v,to name separately,to name separately,not_edited
torfian,v," to throw, shoot missiles at, launch","to throw, shoot missiles at, launch",edited
torht,adj,bright; shiny; radiant,bright; shiny; radiant,not_edited
torn,adj,bitter; painful; severe,bitter; painful; severe,not_edited
torr,n,tower,tower,not_edited
tosamnian,v," to assemble, collect","to assemble, collect",edited
tosawan,v," to sow broadcast; to disperse, scatter","to sow broadcast; to disperse, scatter",edited
tosceadan,vt,to divide into two; to separate one thing from another (+ on tū),to divide into two; to separate one thing from another,edited
tosendan,v," to send in different directions, disperse, scatter","to send in different directions, disperse, scatter",edited
toseþan,v,to prove,to prove,not_edited
toslitan,v," to tear apart, rip up, lacerate","to tear apart, rip up, lacerate",edited
tosmeagan,v,to examine in detail,to examine in detail,not_edited
tosundrian,v," to separate, distinguish","to separate, distinguish",edited
toteon,v,to tear or pull to pieces,to tear or pull to pieces,not_edited
totwæman,v," to divide, stand between","to divide, stand between",edited
totwæmednes,n," division, disunion","division, disunion",edited
toweard,adj,future,future,not_edited
toweardnes,n,the future,the future,not_edited
toweorpan,v," to throw in different directions, scatter, disperse","to throw in different directions, scatter, disperse",edited
toweorpendlic,adj,destructible,destructible,not_edited
toworpennes,n," desolation, destruction","desolation, destruction",edited
towrecan,v,to drive in different directions,to drive in different directions,not_edited
towritan,v,to describe,to describe,not_edited
toætiecan,v,to increase,to increase,not_edited
toætiecnes,n," increase, augmentation","increase, augmentation",edited
toþ,n,tooth,tooth,not_edited
toþgar,n,toothpick,toothpick,not_edited
toþleas,adj,toothless,toothless,not_edited
toþsticca,n,toothpick,toothpick,not_edited
traht,n," text, passage, exposition, treatise, commentary","text, passage, exposition, treatise, commentary",edited
trahtian,v," to treat, comment on, expound, explain, consider, discuss","to treat, comment on, expound, explain, consider, discuss",edited
tramet,n,page (of a book),page (of a book),not_edited
tredan,v," to step on, trample","to step on, trample",edited
treg,n,a wooden board with a low rim; tray,a wooden board with a low rim; tray,not_edited
trega,n," pain, grief, vexation, hurt, ill","pain, grief, vexation, hurt, ill",edited
trendel,n,ring; circle,ring; circle,not_edited
treow,n," truth, fidelity","truth, fidelity",edited
treowe,adj,true,true,not_edited
treowsian,v," to commit oneself, pledge oneself","to commit oneself, pledge oneself",edited
treowwyrhta,n,carpenter,carpenter,not_edited
trig,n," a wooden board with a low rim, tray","a wooden board with a low rim, tray",edited
triwen,adj,wooden,wooden,not_edited
trog,n,trough,trough,not_edited
trucian,v," to fail, run out, fall short; disappoint; deceive","to fail, run out, fall short; disappoint; deceive",edited
trum,adj," strong, firm; stable, steadfast","strong, firm; stable, steadfast",edited
truwian,v," to trust, have faith in","to trust, have faith in",edited
trymman,v,to strengthen,to strengthen,not_edited
tucian,v," to disturb, mistreat, ill-treat; offend; afflict, harass, vex","to disturb, mistreat, ill-treat; offend; afflict, harass, vex",edited
tudor,n," offspring, progeny","offspring, progeny",edited
tumbere,n," tumbler, dancer, player, gleeman","tumbler, dancer, player, gleeman",edited
tumbian,v,to tumble,to tumble,not_edited
tun,n," an enclosed piece of ground, an enclosure or garden","an enclosed piece of ground, an enclosure or garden",edited
tunge,n,a tongue,a tongue,not_edited
tunggelælle,adj," talkative, verbose","talkative, verbose",edited
tunglen,adj,star; sidereal,star; sidereal,not_edited
tunglere,n,an astrologer,an astrologer,not_edited
tungol,n," celestial body, heavenly body; planet","celestial body, heavenly body; planet",edited
tungolbære,adj,starry,starry,not_edited
tungolcræft,n," astronomy, astrology","astronomy, astrology",edited
tunne,n," barrel, cask","barrel, cask",edited
turf,n,turf,turf,not_edited
turnian,v,to turn on a lathe,to turn on a lathe,not_edited
turtle,n,turtle dove,turtle dove,not_edited
tux,n,canine tooth,canine tooth,not_edited
twegen,adj,two,two,not_edited
twelffeald,adj,twelvefold,twelvefold,not_edited
twentigfeald,adj,twentyfold,twentyfold,not_edited
tweo,n,doubt,doubt,not_edited
tweogan,v,to doubt,to doubt,not_edited
twiccian,v,to twitch,to twitch,not_edited
twidælan,v," to halve, bisect","to halve, bisect",edited
twiecge,adj,double-edged,double-edged,not_edited
twifeald,adj," twofold, double, twice as much, twice the amount, consisting of two items","twofold, double, twice as much, twice the amount, consisting of two items",edited
twifealdnes,n," doubleness, doubling; twofoldness","doubleness, doubling; twofoldness",edited
twifere,adj," accessible by two ways, having two ways","accessible by two ways, having two ways",edited
twiferlæcan,v,to dissociate,to dissociate,not_edited
twifete,adj," bipedal, two-footed","bipedal, two-footed",edited
twihycgan,v,to think differently,to think differently,not_edited
twinn,adj,occurring as a pair; double; dual,occurring as a pair; double; dual,not_edited
twirædness,n,discord; dissension; disagreement,discord; dissension; disagreement,not_edited
twiscyldig,adj,condemned to a double penalty,condemned to a double penalty,not_edited
twisla,n," the fork of a river, road, etc","the fork of a river, road, etc",edited
twæman,v," to divide, separate, part","to divide, separate, part",edited
twæming,n," division, separation, dissociation","division, separation, dissociation",edited
tydre,adj,easily broken; fragile; brittle,easily broken; fragile; brittle,not_edited
tyge,n," tug, pull","tug, pull",edited
tyht,n,that which is drawn,that which is drawn,not_edited
tyhtan,v," to draw, stretch","to draw, stretch",edited
tyhten,n," incitement, inducement, incentive","incitement, inducement, incentive",edited
tyhtend,n," inciter, instigator","inciter, instigator",edited
tyhtendlic,adj,able to urge or encourage,able to urge or encourage,not_edited
tyhtere,n," inciter, instigator","inciter, instigator",edited
tyhting,n," persuasion, exhortation, instigation","persuasion, exhortation, instigation",edited
tyhtnes,n,instigation,instigation,not_edited
tynan,v," to enclose, fence in","to enclose, fence in",edited
tyncen,n,a small barrel; cask,a small barrel; cask,not_edited
tynder,n,tinder,tinder,not_edited
tysca,n,buzzard,buzzard,not_edited
tæcan,v," to show, point out","to show, point out",edited
tæcing,n,the pointing out of a course to be followed; direction; teaching,the pointing out of a course to be followed; direction; teaching,not_edited
tægl,n,tail,tail,not_edited
tælmearc,n,date,date,not_edited
tænel,n,a wicker basket,a wicker basket,not_edited
tæppa,n," tap, spigot ","tap, spigot",edited
tæppe,n,band; ribbon; tape,band; ribbon; tape,not_edited
tæppere,n," one who sells wine, a tavern-keeper, tapper, barkeep","one who sells wine, a tavern-keeper, tapper, barkeep",edited
